node_id	module_merged	node_name
2234	3	H2AFJ
2577	3	HIST1H2BJ
2989	3	HDAC2
3132	3	MIR20A
3527	3	HIST1H2BB
3840	3	KDM1A
3979	3	HIST2H2AC
4067	3	H3F3A
4205	3	H2AFB1
4960	3	HIST1H3A
5080	3	H2AFV
5101	3	HIST2H3A
5157	3	HIST1H2AJ
5214	3	HIST2H2AA3
5690	3	MFAP3L
5792	3	MIR26A2
5965	3	HIST1H2AD
6170	3	HIST1H2AB
6236	3	HIST2H2BE
6465	3	HIST1H4A
6641	3	MBD3
6886	3	RNF8
6982	3	EZH2
7086	3	MIR26A1
7408	3	AGO1
7499	3	MIR17
8168	3	SUDS3
8256	3	HIST1H2BD
8354	3	BRE
8626	3	TNRC6C
9145	3	H2BFS
9222	3	MIR106A
9768	3	HIST2H2AB
10009	3	HIST1H2BN
10052	3	HIST1H2BA
10692	3	HIST1H2AA
11144	3	MOV10
11569	3	KAT2B
11623	3	HIST1H2BK
11716	3	MTA2
11828	3	TNRC6B
12057	3	H2AFX
12637	3	HIST1H2BH
12809	3	H2AFZ
12877	3	AGO2
13111	3	HIST3H2A
13159	3	TNRC6A
13564	3	HIST3H3
14288	3	FAM175A
14563	3	AGO4
14608	3	RBBP4
14647	3	HIST1H2BL
14896	3	HIST1H2AG
15004	3	HIST1H2BO
341	3	HAUS8
376	3	CEP70
387	3	CEP78
654	3	NEK2
1000	3	HAUS5
1504	3	CEP164
2081	3	CEP135
2239	3	TUBA4A
2410	3	CEP290
2792	3	SSNA1
3489	3	HAUS3
3729	3	CEP72
4283	3	CEP192
4304	3	HAUS7
4729	3	TUBB4B
4811	3	CEP152
4831	3	CDC25C
4872	3	FGFR1OP
4919	3	CEP57
5364	3	SFI1
5667	3	YWHAE
5724	3	HAUS2
6284	3	CEP250
6840	3	OFD1
7249	3	HAUS4
7611	3	CDK1
8663	3	DCTN2
9220	3	CEP41
9522	3	YWHAG
9698	3	HAUS1
9732	3	CCP110
10078	3	NEDD1
10218	3	PLK4
11302	3	CEP76
11424	3	DCTN3
11472	3	CNTRL
12285	3	TUBB
12312	3	ACTR1A
13363	3	HAUS6
13597	3	TUBB4A
13736	3	CEP131
14696	3	NINL
15019	3	ODF2
880	3	RPS6KA3
1526	3	NKIRAS1
1825	3	JUN
2018	3	SAA1
3484	3	DUSP4
4475	3	MAPK9
4827	3	MAP3K1
5516	3	MAPK14
5633	3	AGER
6776	3	NOD2
6850	3	MAPKAPK3
8523	3	MAPK10
9210	3	MAPK7
9733	3	S100B
9871	3	DUSP6
13162	3	S100A12
14271	3	MAP2K1
14920	3	UBE2V1
12852	3	UBB
2463	3	UBC
8044	3	RAD18
8461	3	USP37
11139	3	MARCH6
14824	3	DTL
11853	3	RPS27A
4874	3	UBA52
7139	3	PARK2
13419	3	UFD1L
1972	3	RMI2
5968	3	RAD51AP1
7394	3	EXO1
10577	3	BRCA1
11390	3	RHNO1
12036	3	CHEK1
13577	3	RAD9B
14177	3	RPA3
4707	3	PPP2R1A
8867	3	NDE1
6491	3	DNHD1
12395	3	PLK1
14447	3	PPP2R1B
12521	3	TUBA1A
361	3	MAPK1
11708	3	PRKACA
6446	3	CENPJ
7483	3	C5orf51
2381	3	PIMREG
7770	3	TP53
10104	3	MAD1L1
5795	3	MMP27
12856	3	TUBG1
12718	3	AKT2
2281	3	PPP2CA
2058	3	BUB3
3591	3	DYNC1H1
10352	3	IRAK2
2576	3	BARD1
7763	3	POMZP3
9444	3	CRIPAK
2052	3	CCND1
4796	3	RGL2
4835	3	ACOXL
9906	3	CUL1
3058	3	VCP
5337	3	ZNF778
4599	3	AKT3
12414	3	FYN
4866	3	IKBKG
3831	3	RBBP8
7176	3	MEF2C
12632	3	PSMB8
3138	3	CSNK1D
3258	3	HDAC1
9814	3	C22orf31
4549	3	KIF2A
2084	3	RANGAP1
4217	3	TAB2
11584	3	IKBKB
5061	3	CALM1
1078	3	RELA
10937	3	CENPF
14013	3	NFKB1
13140	3	PSMC4
4211	3	NFKB2
3301	3	CDK2
13546	3	CDKN3
6888	3	DYNC1I2
3799	3	MAPK3
3521	3	PSMC3
2885	3	PPP2R5D
2100	3	POLH
6955	3	BTRC
9216	3	NUP107
13125	3	MAP3K8
2902	3	PSME2
14883	3	HSP90AA1
14717	3	CHUK
11047	3	NFKBIB
9470	3	PCNT
8797	3	ITCH
11750	3	MLANA
4952	3	RPA4
8567	3	EXO5
10308	3	PRIM2
14549	3	RPA1
12799	3	MAP3K7
4843	3	POT1
2938	3	NBN
2471	3	DNA2
1345	3	DCTN1
7597	3	NFKBIA
13936	3	MYD88
1009	3	GINS4
3512	3	GINS1
9944	3	NCAPG2
12529	3	AHCTF1
14435	3	SEM1
8243	3	CREB1
1783	3	NEURL2
10705	3	CTNNB1
7514	3	RBX1
9909	3	CDK5RAP2
10261	3	RAD50
12185	3	CSNK1E
10317	3	SDCCAG8
4990	3	OTOR
7124	3	ADAM10
5382	3	PSME4
8049	3	CSNK2B
6612	3	ARRB1
9414	3	DGKG
4734	3	RCC2
783	3	ATM
14871	3	HERC2
9981	3	TAB1
10567	3	FOXM1
7690	3	CHP2
10840	3	C5orf52
13308	3	AGO3
3774	3	NFATC2
9101	3	NPIPB3
11522	3	MDM2
562	3	PIAS4
1620	3	CPN2
8605	3	TRAF6
11836	3	IL33
1242	3	FBXO40
6668	3	SKP1
8129	3	PCM1
9440	3	YWHAZ
5284	3	CDKN1A
2499	3	FBXW11
6189	3	CENPW
1873	3	RPS6KA2
3400	3	TMEM178B
5565	3	TNIP2
14070	3	PRKAR2B
8266	3	DYNC1LI1
11633	3	RIPK2
6942	3	UIMC1
13351	3	CLIP1
2895	3	CENPC
12681	3	PRMT1
10253	3	ANAPC2
9195	3	HIF1A
6328	3	ZWILCH
7753	3	ALMS1
5206	3	NOD1
2565	3	RNF165
13024	3	UBE2N
8832	3	ABL1
5131	3	RPS6KA5
6433	3	GATAD2A
13321	3	AKAP9
1772	3	CCNG2
8213	3	CDKN1B
7262	3	CETN2
2191	3	CHD3
1735	3	PPP3R1
10813	3	MAP2K4
11524	3	OR2H1
13005	3	TINF2
10694	3	SUMO1
5421	3	MDC1
14089	3	MAPKAPK2
6069	3	DUSP3
6034	3	TOP3A
12082	3	HUS1
11970	3	TNKS
13954	3	GSK3B
10860	3	RPA2
1095	3	TP53BP1
12820	3	ACD
2312	3	NKX2-1
3878	3	EED
12282	3	UBA3
13650	3	KAT5
7231	3	NCSTN
13727	3	CSNK2A1
4291	3	GPR15
13841	3	YWHAB
11093	3	HDAC5
6699	3	ADAM17
6989	3	WRN
11692	3	FOS
6588	3	PELI3
6093	3	TP73
6118	3	AKAP1
7595	3	PRSS37
5756	3	FAAP24
12950	3	ATRIP
3670	3	SMARCA5
8025	3	CD14
13636	3	TERF2IP
8095	3	RAD9A
4691	3	MAPK11
7973	3	IRAK1
7268	3	TERF1
2637	3	SMURF1
5097	3	RPS6KA1
12573	3	AMFR
8895	3	ATF2
4598	3	RNF168
8242	3	RBPJ
8785	3	ZNF268
4746	3	MAPK8
4281	3	HMGB1
11156	3	PRKCB
12618	3	OS9
10761	3	WEE1
1430	3	DERL2
8384	3	MTA3
7065	3	BLM
9671	3	HEY2
8533	3	PAK2
8383	3	HDAC3
9477	3	UBE2D2
1985	3	MAP2K6
12429	3	CFTR
1702	3	FBXW7
6179	3	UBE2QL1
11814	3	DERL1
7639	3	MAP2K7
14583	3	BRCC3
13942	3	TAB3
1593	3	SUZ12
10037	3	RFC3
925	3	RFC5
7805	3	UBE2M
5415	3	NKIRAS2
7913	3	SIN3B
5788	3	USP8
3532	3	SNW1
5584	3	BAP1
3626	3	MAP2K3
2378	3	CHD4
286	3	PELI1
2215	3	C9orf62
11838	3	NOTCH1
13704	3	NCOR1
14904	3	RFC4
9784	3	VRK3
8607	3	MTA1
2041	3	DUSP7
9014	3	GATAD2B
6435	3	BABAM1
1025	3	WDR5
2574	3	WDR48
8377	3	SMURF2
3938	3	CIPC
8298	3	RORC
8992	3	DELEC1
10878	3	ARNTL
11214	3	RHOXF1
11332	3	NPAS2
1421	3	PELI2
5558	3	EHMT2
8020	3	ELK1
12742	3	FZR1
410	3	LIG1
13720	3	STKLD1
14846	3	MEF2A
582	3	PPP3CB
2459	3	ATF1
14582	3	TNKS2
6704	3	POLD4
6800	3	UBE2V2
11131	3	APH1A
2023	3	SNAI2
13048	3	POLA1
1596	3	TERF2
3657	3	CDKN2A
7957	3	PRKCQ
5496	3	RNF146
13708	3	APH1B
9122	3	FOXP3
9553	3	NFAT5
8005	3	RAD17
6158	3	RMI1
12067	3	CAPZB
2187	3	DTX1
1777	3	TOPBP1
14257	3	ASH2L
4354	3	NCOR2
15125	3	GATA3
1988	3	mip
4623	3	porB
14754	3	LY96
15144	3	POLD2
13934	3	HES1
8960	3	RAD1
2730	3	TPX2
5069	3	TFDP2
10468	3	CHEK2
15243	3	RBBP5
4429	3	POLE3
14349	3	FEN1
1519	3	SIRT6
12059	3	DCTN5
14746	3	SYVN1
10	3	CDKN2C
6187	3	DLL4
7974	3	MAML1
7238	3	ACTR10
11221	3	TRRAP
874	3	CAPZA1
2562	3	MDM4
1529	3	RAD51D
4372	3	NFATC1
5277	3	IKBKE
12834	3	DDX58
4661	3	KAT8
1237	3	KDM4B
10064	3	CCND3
2128	3	GNL3
11916	3	MCM10
12470	3	FBXO5
653	3	THAP11
12413	3	DCTN6
9648	3	JAG2
6904	3	TRIM13
3770	3	BBC3
8638	3	SMTNL2
14763	3	SFN
6282	3	RELL1
7167	3	RELL2
9463	3	RNF185
14149	3	RELT
7392	3	CLOCK
3194	3	BHLHE41
2333	3	CCN3
10566	3	DLL1
12590	3	NUMB
11636	3	HIPK2
798	3	RCBTB1
9939	3	HERC3
11778	3	FAM189A2
3479	3	NLRP4
11238	3	DTX4
3739	3	FOSB
13540	3	JUND
687	3	HEY1
14483	3	PHF20
6556	3	HES5
14473	3	MAPKAPK5
6952	3	KDM4C
13035	3	KMT2C
10823	3	RAD51B
14548	3	POLE2
11956	3	HIST1H1C
5202	3	HIST1H1B
11386	3	H1F0
11739	3	HIST1H1D
13403	3	HIST1H1E
14971	3	HIST1H1A
12651	3	OTUD3
11095	3	FBXO22
3566	3	NKD2
8127	3	POLE4
3706	3	PFKFB4
14604	3	LRR1
2235	3	DMBT1
1263	3	POLR1B
2837	3	ETAA1
8762	3	TARS3
14821	3	PFKFB1
2262	3	IKZF2
9713	3	RNF5
2178	3	UGGT2
14905	3	PLCH1
542	3	WFIKKN1
7061	3	HOXC10
712	3	LIMD2
9044	3	UBA7
10702	3	TTYH1
3356	3	PRIM1
3476	3	TICAM2
9691	3	STAB2
7477	3	HTR5A
15194	3	PKIA
14028	3	PPP1R3C
11536	3	SLC6A2
13542	3	PMAIP1
13678	3	BEND3
3241	3	SENP2
10857	3	SH3D21
6225	3	SNPH
12516	3	PKMYT1
13543	3	CCNB2
86	3	LSM5
1725	3	RFX3
2031	3	HERC5
5167	3	HUNK
8053	3	HAAO
14990	3	TLR3
13878	3	PGPEP1
10461	3	IKZF4
1184	3	PDE4A
1276	3	PPP2R3C
2862	3	ZNF195
2966	3	ZFYVE1
750	4	SNCAIP
2516	4	TTBK2
2890	4	SPG21
3002	4	ATXN7
3239	4	BEAN1
3518	4	ATP8A2
3839	4	VLDLR
3921	4	PLP1
4166	4	C19orf12
4257	4	UCHL1
4312	4	GJC2
4836	4	PRICKLE1
4847	4	FAM126A
5125	4	KCTD7
5301	4	TMEM240
5306	4	TH
5348	4	GBA2
5570	4	CCDC88C
5842	4	ATCAY
5851	4	GRM1
6045	4	GRID2
6239	4	KCTD17
6708	4	ANO3
6969	4	TTC19
7075	4	ATXN8
8133	4	SETX
9091	4	SNORD118
9264	4	CACNB4
9316	4	POLR3A
9824	4	POLR3K
10217	4	UROC1
10749	4	SLC9A1
11395	4	NOP56
12173	4	RNASET2
12229	4	KCNC3
12302	4	SLC52A3
12441	4	FGF14
12790	4	CACNA1B
13070	4	TGM6
13287	4	SYNE1
13432	4	ATXN8OS
13998	4	DNAJC6
14495	4	FCRL2
14666	4	ADGRG1
14906	4	SYT14
15206	4	PDYN
75	4	LACC1
282	4	KLRC4
434	4	HLA-B
509	4	ND6
700	4	ND5
967	4	COX2
1295	4	EPCAM
1652	4	PTPN22
1861	4	ND2
1886	4	ATP6
2254	4	TRNW
2259	4	TRNS1
2283	4	DNASE1L3
2365	4	COX1
2571	4	ND3
2737	4	TRNL1
2821	4	TRNH
4233	4	ND4L
5465	4	ERAP1
5524	4	VPS13A
5675	4	IL12A-AS1
5807	4	IL23R
6260	4	TRNV
6581	4	RNR1
7037	4	TRNS2
7057	4	TRNK
7441	4	APOPT1
7929	4	COX10
8431	4	TRNC
8659	4	ND4
9127	4	CYTB
9867	4	SDHD
10103	4	TRNF
10309	4	ADA2
10643	4	ND1
10879	4	NLRP3
11160	4	TRNE
11448	4	TMEM126B
12187	4	TRNQ
12717	4	TRNP
12925	4	IL10
13360	4	NDUFV2
14026	4	COX3
14727	4	TRNI
14774	4	NDUFAF1
14910	4	MEFV
46	4	FMN2
636	4	GABRG2
1130	4	KCNT1
1374	4	AGTR2
1556	4	CHD2
1657	4	KIRREL3
1853	4	NDST1
1880	4	FOLR1
2088	4	PCDH19
3007	4	ZNF711
3136	4	NLGN4X
3373	4	SYP
6024	4	CPA6
6833	4	CLCN4
6925	4	USP27X
7513	4	KIF4A
7893	4	HCN1
7986	4	GAMT
8204	4	SCN8A
8477	4	SCN2A
9372	4	GPT2
10085	4	TRPC2
10093	4	CNTN2
10246	4	PTCHD1
10993	4	SRPX2
11136	4	SCN1A
11618	4	ZNF41
12758	4	FRMPD4
13069	4	CERS1
15073	4	GABRA1
379	4	KCNQ2
490	4	UPB1
794	4	ADAT3
1382	4	DCX
1534	4	ALG11
1719	4	TUBA8
2029	4	SPATA5
2892	4	NEXMIF
3520	4	HEPACAM
4104	4	ACY1
4496	4	MLC1
5882	4	LINS1
8940	4	GLYCTK
12047	4	PSPH
12675	4	GFAP
12915	4	SEPSECS
13847	4	GAD1
14640	4	DARS
14697	4	CLPB
4041	4	ASL
5012	4	OTC
6244	4	ALDOB
6401	4	ASS1
6802	4	MUT
10233	4	ARG1
11048	4	NAGS
12501	4	ACSF3
14313	4	SLC25A15
14375	4	BCKDHA
14712	4	CPS1
13722	4	PLA2G6
1598	4	CIT
4143	4	SASS6
4749	4	VAX1
4810	4	MCPH1
7589	4	MFSD2A
10853	4	ASPM
4224	4	SPR
8844	4	ZSWIM9
14807	4	AFG3L2
2000	4	TUSC3
8676	4	KYNU
13732	4	SLC36A2
10576	4	CRADD
10745	4	KIF1C
10005	4	PNKP
8637	4	TECR
8332	4	MED23
12867	4	PRKCG
1970	4	POLG
1091	4	ERLIN2
15083	4	AMPD2
2929	4	PIK3R5
12874	4	SYNGAP1
4620	4	STUB1
13647	4	LAMB1
2424	4	ACO2
6524	4	DLD
9260	4	METTL2A
4554	4	TAF1A
8205	4	TBP
7834	4	SPG11
12032	4	SPTAN1
14720	4	SHISA9
6084	4	STARD5
6893	4	DDC
7148	4	PRNP
8263	4	DLAT
9609	4	ATP6AP2
4897	4	PCNA
8679	4	MRE11
10932	4	ADSL
9589	4	CYP2U1
9426	4	FBXO7
14169	4	TSBP1
6398	4	SPTBN2
8473	4	NDUFS1
7379	4	ARFGEF2
9594	4	PDHA1
292	4	ACADS
5100	4	STXBP1
12926	4	SACS
5523	4	HADH
7754	4	NAT8L
619	4	ACOX1
11671	4	LRRC66
11498	4	MAPT
6521	4	GOSR2
7904	4	FA2H
14955	4	ATXN3
203	4	GRIN2B
14343	4	ATP1A3
14141	4	DNM1
14806	4	FTL
5771	4	CWF19L1
10769	4	AUH
3189	4	RARS
9295	4	NUP62
6452	4	SPG7
5822	4	NDUFS6
7766	4	ANO10
394	4	PSEN1
14420	4	AIMP1
1354	4	NDUFS3
5501	4	ALS2
512	4	SUCLA2
10634	4	FKTN
7814	4	RNASEH2B
3790	4	POMT2
5860	4	HSPD1
7388	4	PGAP2
9987	4	GCH1
9296	4	FOXRED1
12428	4	GDI1
6844	4	GFM1
1363	4	GRIN2A
12083	4	L2HGDH
10706	4	ABHD12
1953	4	NDUFAF2
12030	4	NDUFS4
6584	4	DDOST
1410	4	CMPK2
12732	4	RARS2
8248	4	EPB41L1
10279	4	EDC3
14470	4	ARHGEF9
11426	4	CTSF
9783	4	ZFYVE26
12465	4	MTRR
8333	4	AP4B1
13527	4	WDR81
5912	4	MTPAP
7740	4	SYNJ1
13994	4	GRN
3681	4	APTX
2257	4	PYCR2
7345	4	RTTN
12397	4	PDP1
5391	4	SURF1
163	4	TSPAN7
11488	4	GRIP2
14766	4	RLIM
3025	4	TWNK
9543	4	GRIN1
10395	4	ATXN1
13418	4	CLEC4F
1756	4	C12orf65
9488	4	NUBPL
6508	4	DDHD2
11402	4	SLC33A1
7666	4	PGAP4
8446	4	POMK
12664	4	NADK2
11762	4	SGCE
8586	4	DHTKD1
13041	4	PANK2
3361	4	EXOSC3
10268	4	DARS2
3530	4	PNKD
3206	4	WDR62
13924	4	TENT5A
534	4	ELOVL5
7043	4	RNASEH2C
1700	4	VAMP1
1343	4	NDUFA9
3196	4	KATNB1
6479	4	CNKSR2
412	4	NHSL1
8235	4	CALHM5
13609	4	CDK6
2922	4	GPR37
14694	4	PARK7
10011	4	FKRP
1887	4	DIP2B
8515	4	NDUFA11
6408	4	PPP2R2B
1434	4	SLC22A31
14068	4	CDH15
8338	4	MCCC1
13096	4	POLR3B
5046	4	MPDZ
11087	4	OR1D2
6658	4	RUBCN
11656	4	NDUFV1
4755	4	PMPCA
5023	4	SIL1
8951	4	SDHA
14490	4	TSFM
3251	4	ARL6IP1
13297	4	UQCRQ
370	4	DDX3X
8196	4	VPS53
4214	4	ALDH5A1
8698	4	MTR
15150	4	SLC19A3
2495	4	GJB1
9557	4	COASY
9676	4	ATXN10
3042	4	POMT1
13655	4	AARS2
3472	4	SGSM1
4378	4	INHBC
7173	4	AP4M1
1523	4	RAD54L2
5935	4	CBWD1
13845	4	TSEN2
11113	4	TUBB3
11442	4	EML6
6930	4	ST3GAL5
1754	4	QDPR
14552	4	STAT4
10796	4	NDUFS2
10867	4	WASHC4
4787	4	HPCA
8359	4	ATP1A2
13660	4	DAG1
11939	4	GRIK2
1521	4	DNMT1
460	4	NDUFA10
12778	4	CHMP2B
11477	4	NDUFB3
11551	4	RTN2
11672	4	HTRA1
14886	4	MED17
13178	4	NDUFB9
5677	4	COX15
6269	4	TUBB2B
11704	4	SLC16A2
4611	4	NDUFAF3
1948	4	THAP1
4250	4	NDUFAF4
561	4	SLC6A1
293	4	SNCA
2866	4	CEP295
11731	4	CA8
6717	4	HCFC1
1459	4	DPYS
4779	4	PTS
1176	4	OPA3
6803	4	NDUFA2
11420	4	PDHB
3245	4	NDUFA12
2366	4	VARS2
4324	4	NDUFS7
9788	4	ZNF256
11033	4	C9orf72
13748	4	MMAA
5041	4	RNASEH1
4949	4	PPT1
11462	4	EEF2
12175	4	NDUFAF5
10480	4	TARS2
4096	4	GCDH
680	4	NDUFA1
10481	4	ADRA2B
471	4	ECHS1
8011	4	DNASE2
252	4	LARGE1
4778	4	DBT
5961	4	EXOSC8
347	4	ISCA2
7055	4	HSD17B10
3230	4	MMAB
12699	4	LTC4S
13903	4	SLC25A12
7266	4	EIF2B2
12217	4	ANK3
9326	4	CACNG2
7826	4	BCKDHB
4974	4	PCCB
6533	4	PRKRA
12951	4	EARS2
3800	4	KCND3
13042	4	ASNS
14253	4	GPR85
833	4	PRSS12
6334	4	HADHA
3462	4	TPP1
4759	4	MFSD8
10603	4	ACADSB
6561	4	WDR45
13634	4	MLYCD
6325	4	PCCA
12050	4	AMT
1287	4	KCNJ11
3106	4	CC2D1A
3184	4	B4GAT1
14628	4	CLN8
1492	4	ADAR
8579	4	SCO2
6928	4	CTSD
3291	4	PINK1
5936	4	TBX18
12524	4	SLC30A10
12125	4	RPIA
12885	4	SLC25A13
8837	4	BCS1L
3387	4	MTO1
3298	4	NDUFS8
3422	4	AP4E1
2290	4	CHMP1A
4439	4	SPART
15093	4	MIF
848	4	PGAP1
10559	4	TBC1D24
3122	4	CSF1R
8759	4	ATP13A2
13531	4	PSTPIP1
14912	4	FAS
2263	4	ZNF335
3133	4	NDUFAF6
14826	4	DPYD
4115	4	ZFYVE27
919	4	MAOA
6620	4	HADHB
9432	4	SLC6A3
2157	4	PGAP3
6094	4	TRPC3
4781	4	AP5Z1
11641	4	GNAL
1624	4	ARSA
10174	4	NT5C2
7712	4	PSAP
13755	4	POLG2
3237	4	PRPS1
9779	4	OPA1
5467	4	PPM1K
5815	4	TCN2
11373	4	EIF2B4
6791	4	ZMYND11
9132	4	KRCC1
10865	4	OGDH
271	4	RRM2B
10521	4	UQCC3
7748	4	SLC20A2
10842	4	SLC20A1
13707	4	PRTN3
704	4	COX6B1
13931	4	TACO1
12752	4	NARS2
51	4	SLC6A8
13241	4	DEPDC5
10368	4	ASPA
7783	4	MRPL3
3922	4	DNAL4
876	4	COA5
15160	4	DYRK1A
2146	4	IL12A
8120	4	PDHX
4597	4	SLC52A2
3434	4	SCO1
3100	4	FRAT1
10617	4	LAMC3
12828	4	PDK4
438	4	GALE
7007	4	SFXN4
4926	4	DGUOK
12670	4	FASTKD2
14818	4	NFU1
2962	4	PMS2
14027	4	CCR1
11468	4	CP
11291	4	COQ8A
4343	4	MCOLN1
2518	4	GLA
3656	4	BCAP31
2744	4	SLC1A4
5045	4	FXN
12081	4	GLRB
11040	4	C4A
12254	4	AASS
1688	4	ALG13
8281	4	TRMT5
9061	4	KCNB1
12924	4	LMNB1
816	4	ETHE1
11254	4	ELAC2
6177	4	GMPPB
7361	4	UBAC2
269	4	GTPBP3
6689	4	CLN5
10970	4	KIF1A
13128	4	FTSJ1
13571	4	CACNA1A
7626	4	PNPLA8
6603	4	EIF2B3
15086	4	SUCLG1
5960	4	QARS
772	4	COQ9
4467	4	MTFMT
14392	4	MPDU1
1878	4	KANK1
9781	4	ATL1
10477	4	DNAJC13
14873	4	AGK
9686	4	SIX3
862	4	SDHAF1
8486	4	EIF2B5
4240	4	COG5
11114	4	TRAPPC11
13126	4	GATM
6302	4	CNTNAP2
5317	4	SPAST
2609	4	B3GALNT2
7454	4	GALC
8929	4	IL6
6333	4	IL12B
8927	4	LIAS
295	4	BOLA3
10509	4	UBD
11043	4	NLRC4
3452	4	PDK1
520	4	NPC1
4361	4	LY6K
15158	4	NPC2
9711	4	MICU1
4070	4	SYN1
13536	4	MVK
7936	4	LYRM4
6611	4	PRRT2
14877	4	PCBD1
9803	4	SLC35A3
7709	4	TUBB2A
11881	4	BRAT1
3029	4	METTL23
979	4	KCNMA1
5166	4	KCNMB3
5908	4	KCNMB4
6073	4	POMGNT2
7109	4	COQ2
7601	4	CSTB
12766	4	FAN1
9734	4	HLCS
3661	4	SAMHD1
14289	4	GABRB3
14329	4	TOR1A
632	4	PMS1
7469	4	MPV17
9030	4	TRMT44
6973	4	CEP83
7424	4	SLC35A2
6675	4	THOC2
1198	4	SLC22A2
3304	4	SLC6A15
3468	4	SLC6A12
3744	4	SLC22A1
5998	4	SLC6A11
7619	4	SLC6A7
12558	4	SLC32A1
12802	4	SLC6A14
12088	4	AP4S1
4228	4	SLC25A22
9963	4	SLC25A18
5509	4	SLC22A16
14378	4	SLC22A5
4450	4	WISP1
10080	4	JPH3
13843	4	DISC2
14448	4	IGDCC3
8306	4	COX14
9979	4	ABCD1
4016	4	CLN3
1932	4	EPM2A
7391	4	PRICKLE2
1455	4	COX20
12645	4	KCNC1
200	4	SLC6A20
11491	4	LYRM7
2695	4	RXYLT1
13412	4	SERPINI1
6518	4	DRD2
3164	4	PNPT1
3987	4	PET100
9895	4	RETREG1
305	4	ACAT2
4765	4	SLC6A13
7224	4	SCN1B
784	4	PER2
5058	4	PC
1257	4	TRNT1
13259	4	RFT1
7667	4	LMBRD1
3151	4	SIK1
4293	4	SIK3
12037	4	KCNQ3
129	4	STX1B
6324	4	HPRT1
2009	4	TACC3
7083	4	DHFR
1913	4	RNASEH2A
1288	4	KCNA2
8952	4	LAMA1
13168	4	BTD
2965	4	TPK1
12412	4	UQCC2
13739	4	D2HGDH
6610	4	GAL
8696	4	TREX1
13388	4	ELP6
10991	4	SLC6A19
535	4	KCNMB2
274	4	KCNMB1
5711	4	CNNM2
7405	4	CHRNA4
2379	4	NTRK1
12117	4	NGF
1404	4	YARS2
9520	4	GLDC
15132	4	SPATA13
2642	4	BHLHE22
7694	4	DRAXIN
13496	4	PRDM8
14534	4	MARCH7
12258	4	NR4A2
3616	4	CEND1
5614	4	ASTN1
8404	4	TMEM176B
8809	4	DNER
11372	4	GPR37L1
14342	4	EN2
12280	4	KCNA1
1478	4	EIF2B1
730	4	ACSM6
3268	4	ACSM3
2982	4	SLC25A19
14933	4	ZNF81
1839	4	MAG
8726	4	PAH
9383	4	SLITRK1
2578	4	HIBCH
8620	4	EMX2
11265	4	ISPD
6372	4	EPG5
713	4	SLC23A3
10446	4	PRODH
400	4	PIGW
5270	4	NHLRC1
5066	4	MPC1
13436	4	SERAC1
7253	4	TECPR2
5249	4	ABAT
13185	4	RELN
10373	4	SNCB
10031	4	LGI1
10665	4	L1CAM
7684	4	PDHA2
10145	4	PDK3
8063	4	ANKRD55
5634	4	COG8
5109	4	CDK5
14895	4	XPNPEP3
10599	4	LIPT1
10281	4	EPHA8
3735	4	RBSN
13622	4	SLC22A3
4904	4	UGT1A1
10793	4	UGT1A4
6621	4	RGMA
6822	4	CSNK1G1
5628	4	HPF1
489	4	LYSMD2
95	5	CPPED1
125	5	PTGS1
668	5	HK3
888	5	ATP10A
1915	5	STAB1
2045	5	IL1R2
2063	5	SLC16A3
2437	5	PLXNC1
2589	5	FCGR2A
2613	5	PARVG
2616	5	OLFML2B
2971	5	ARHGAP30
3157	5	SLC15A3
3599	5	CD53
3832	5	MS4A4A
3918	5	ARHGAP9
4022	5	KCNAB2
4049	5	RIN3
4277	5	TMC8
4457	5	FGR
4505	5	ITGAX
4636	5	DOCK11
4967	5	TMIGD3
5086	5	CD33
5216	5	CLEC5A
6183	5	NFAM1
6215	5	EVI2B
6274	5	ARHGAP45
6331	5	HAVCR2
6776	5	NOD2
6948	5	CSF3R
6985	5	S100A4
7161	5	ZNF385A
7612	5	BIN2
7762	5	EMB
8300	5	LILRB1
8336	5	TLR2
8356	5	PLEKHO1
8729	5	SIGLEC10
8916	5	SLC37A2
8928	5	ADGRE2
9155	5	RNASE6
9207	5	AIF1
9506	5	TRPM2
9947	5	LCP1
10155	5	CIITA
10549	5	KLHL6
10637	5	VSIR
10866	5	SYNE3
11044	5	SH3BP1
11056	5	SASH3
11239	5	CORO1A
11858	5	EMILIN1
12074	5	SPI1
12240	5	ADCY7
12262	5	SLC11A1
12383	5	LOXL3
12579	5	PLCB2
12746	5	JAML
12902	5	SUSD2
13074	5	MNDA
13118	5	NCKAP1L
13180	5	LAIR1
13471	5	RASSF2
13476	5	FYB1
13508	5	PRAM1
13610	5	INPP5D
13612	5	DOCK10
13656	5	APOL1
13944	5	CYTH4
14080	5	PTPRE
14280	5	APOBR
14460	5	MS4A7
14525	5	LAPTM5
14686	5	MYO1G
14831	5	P2RX7
14921	5	GLIPR2
14943	5	EMP3
15062	5	C1orf162
15079	5	SERPINB9
15188	5	CELF2
92	5	RCN3
218	5	VASH1
328	5	PAPLN
479	5	RAB34
1082	5	PLEKHO2
1367	5	MARVELD1
1392	5	MICAL1
1426	5	MFNG
1690	5	NAB2
1785	5	ARHGDIB
1912	5	BTBD6
2672	5	SNED1
3102	5	PRXL2B
3509	5	SULF2
3655	5	CALHM2
3712	5	SP140L
